diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Patient_ID,Nodule_ID
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},93f338fabc517c52ebe9c6842c9239c3596114f4,2D,"(1.0, 1.0)","(512, 512)",-983.7119827270508,-1000.0,400.0,78c1180b916e8fd3d4d810aa16a827d3830fa69d,"(1.0, 1.0)","(512, 512)","(367, 241, 24, 35)",93,1,"(378.0967741935484, 257.9247311827957)","(378.0967741935484, 257.9247311827957)",0.6975658632209352,47.241868593486814,36.68787265568828,76.0,32.954314845585614,211.82337649086338,2.787149690669255,93.0,0.14589413777038715,-1000.0,-1000.0,92964324.0,-3.203426503814917e-16,0.0,91.01086956521627,-982.0,0.3829344432882916,-999.8064516129032,-1000.0,-1000.0,18.0,0.0,999.8081751500006,9.487405839596807,92964324.0,1.0,3.446409989594175,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,68.75,1.0,0.0,1.0,3.0452792669257556,3.0452792669257556,3.0452792669257556,1.0,0.9392364936376915,48.41219164300873,0.6946731187177979,0.739247311827957,1.1367019826608133,0.8515662928133234,0.8515662928133234,0.8515662928133234,1.0,1.0,0.0,1.0,8649.0,8649.0,8649.0,1.0,1.0,1.0,0.00011562030292519366,0.00011562030292519366,0.00011562030292519366,-3.203426503814917e-16,0.010752688172043012,0.0,0.4230488157133572,78.3763440860215,0.8427563880217366,0.0786218059891317,93.0,0.0,1.0,9.602150537634408,9.602150537634408,9.602150537634408,1.0,0.10692951015531661,0.10692951015531661,0.10692951015531661,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0221,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},192daeb993746cf36454c3a2d72c5cf4465ea3f9,2D,"(1.0, 1.0)","(512, 512)",-965.4090538024902,-1000.0,400.0,4a8666aa465216238f262261377b21457722cac2,"(1.0, 1.0)","(512, 512)","(133, 322, 12, 10)",24,1,"(138.95833333333334, 326.4583333333333)","(138.95833333333334, 326.4583333333333)",0.8622597965734513,14.086179107894209,12.165525060596439,16.0,12.14594593207006,61.25483399593898,3.8284271247461863,24.0,0.23148590702546343,-1000.0,-1000.0,24000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,24000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,18.0,1.0,0.0,1.0,2.9206476530005943,2.9206476530005943,2.9206476530005943,1.0,0.678784422302432,13.995276292335115,0.7681071435758444,0.75,1.0404126512053533,0.8833091660064698,0.8833091660064698,0.8833091660064698,1.0,1.0,0.0,1.0,576.0,576.0,576.0,1.0,1.0,1.0,0.001736111111111111,0.001736111111111111,0.001736111111111111,-3.203426503814917e-16,0.041666666666666664,0.0,-3.203426503814917e-16,24.0,1.0,0.0,24.0,0.0,1.0,9.0,9.0,9.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0222,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},221bc9794c9b9823ba78ac9c7e0eaade2da58cc8,2D,"(1.0, 1.0)","(512, 512)",-982.6363639831543,-1000.0,400.0,d9b9482745cbadda11d4e8575d8013fd57fd609a,"(1.0, 1.0)","(512, 512)","(147, 351, 11, 11)",28,1,"(151.14285714285714, 356.07142857142856)","(151.14285714285714, 356.07142857142856)",0.8494743723233774,12.924724781156081,11.704699910719626,21.0,10.979222470924965,67.59797974644664,3.218951416497459,28.0,0.24031499071590118,-1000.0,-1000.0,28000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,28000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,21.0,1.0,0.0,1.0,2.2545454545454544,2.2545454545454544,2.2545454545454544,1.0,1.0094210263454106,12.804545454545455,0.6086157024793388,0.75,0.46462809917355374,0.8023939393939393,0.8023939393939393,0.8023939393939393,1.0,1.0,0.0,1.0,784.0,784.0,784.0,1.0,1.0,1.0,0.0012755102040816326,0.0012755102040816326,0.0012755102040816326,-3.203426503814917e-16,0.03571428571428571,0.0,-3.203426503814917e-16,28.0,1.0,0.0,28.0,0.0,1.0,9.0,9.0,9.0,1.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0229,2
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},38fed50b2bcd7c3febc63fc7a73c7be7d6d40846,2D,"(1.0, 1.0)","(512, 512)",-985.2604026794434,-1000.0,400.0,dc679a53d1b774ab252614774cb635dd0b0cc7e6,"(1.0, 1.0)","(512, 512)","(96, 276, 16, 16)",44,1,"(103.20454545454545, 283.90909090909093)","(103.20454545454545, 283.90909090909093)",0.8605022731571275,23.19383041284537,18.027756377319946,36.0,19.958343793474356,101.25483399593915,2.8126342776649764,44.0,0.2100585756895242,-1000.0,-1000.0,44000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,44000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,33.0,1.0,0.0,1.0,2.890402476780186,2.890402476780186,2.890402476780186,1.0,0.8417553005530136,23.42141382868937,0.7064685380968965,0.75,1.0609817447157015,0.8614428803319574,0.8614428803319574,0.8614428803319574,1.0,1.0,0.0,1.0,1936.0,1936.0,1936.0,1.0,1.0,1.0,0.0005165289256198347,0.0005165289256198347,0.0005165289256198347,-3.203426503814917e-16,0.022727272727272728,0.0,-3.203426503814917e-16,44.0,1.0,0.0,44.0,0.0,1.0,9.0,9.0,9.0,1.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0229,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},53222868c6a6bac3f4ef3f6528ee6931e415b171,2D,"(1.0, 1.0)","(512, 512)",-984.2536201477051,-1000.0,400.0,ecfaddc8a00b7faefd4566328fb18e82dbe97d97,"(1.0, 1.0)","(512, 512)","(99, 243, 31, 22)",73,1,"(112.10958904109589, 255.15068493150685)","(112.10958904109589, 255.15068493150685)",0.6147698493503042,41.715840954394714,33.24154027718932,56.5,25.64564125905449,173.3380951166247,3.067930887019906,73.0,0.153721685009422,-1000.0,-1000.0,73000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,73000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,54.75,1.0,0.0,1.0,2.9727464895415645,2.9727464895415645,2.9727464895415645,1.0,0.8831728205947176,39.8867409592136,0.7066282343335001,0.75,1.057892426845087,0.8550134763675381,0.8550134763675381,0.8550134763675381,1.0,1.0,0.0,1.0,5329.0,5329.0,5329.0,1.0,1.0,1.0,0.00018765246762994934,0.00018765246762994934,0.00018765246762994934,-3.203426503814917e-16,0.0136986301369863,0.0,-3.203426503814917e-16,73.0,1.0,0.0,73.0,0.0,1.0,9.0,9.0,9.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0229,4
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},c7f6a10caaf8361ae5db7d65f79e5c0772dc690e,2D,"(1.0, 1.0)","(512, 512)",-984.1582298278809,-1000.0,400.0,7524e1833aeb622af3272c875c6e4fedad6c1bff,"(1.0, 1.0)","(512, 512)","(180, 345, 19, 20)",55,1,"(189.16363636363636, 354.7090909090909)","(189.16363636363636, 354.7090909090909)",0.9651403454017156,27.129842160001857,21.02379604162864,45.5,26.184105232998217,125.74011537017778,2.7635190191247863,55.0,0.19016770960572502,-1000.0,-996.4,54767964.0,0.26172727549103036,0.0,27.495433595516534,-948.0,3.744793388429738,-997.8545454545455,-1000.0,-1000.0,52.0,0.11995002082464304,997.8883522901566,4.883813969968895,54767964.0,0.9292561983471075,67.46975206611573,1.1830065359477122,1.5769934995279509,0.6146919359823896,0.28796616685890036,0.10130718954248366,0.6804692891649411,0.0718954248366013,0.2858661920340284,0.09043530266136955,0.9689542483660132,0.9669934640522876,0.9912267471091001,0.9834967320261438,-0.25347730334551305,0.23594759826685865,0.04616013071895425,1.0637254901960784,0.8945758041778802,0.34305573451768834,0.2656249999999909,0.9428104575163399,2.127450980392157,0.2858661920340284,0.09731833910034601,38.14441489361702,0.9072380926931911,0.11507371202404305,1.2647606382978722,2.8593528368794328,3.124113475177305,2.819906176122931,0.9605533392434988,1.119662675238574,31.270094562647753,0.7409029838651084,0.7636363636363637,1.0873640827856301,0.8789189308480485,1.143679569145921,0.8394722700915473,1.0,0.3333333333333333,0.6666666666666666,4.666666666666667,937.0,940.6666666666666,936.4537037037038,0.4537037037037037,1.6666666666666667,0.5555555555555556,0.6667853328586686,4.333451999525335,0.12048903656237227,1.5849625007211552,0.05454545454545454,600.8888888888889,0.4851107600601806,47.43636363636364,0.8624793388429752,0.16991735537190084,51.10909090909091,0.08793388429752066,1.2,8.527272727272727,8.727272727272727,8.497474747474747,0.9702020202020203,0.1484848484848485,0.3484848484848485,0.11868686868686869,0.39705882352941174,0.6790123456790124,0.1898989898989899,0.0015987978963185575,3.296969696969697,LIDC-IDRI-0229,7
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},52140a4e9d4c63ebcffe14be3cee3d6b12d9bb46,2D,"(1.0, 1.0)","(512, 512)",-974.4434013366699,-1000.0,400.0,539c0c7ed8bde733ddd4a0d98a8c21da05e40c4a,"(1.0, 1.0)","(512, 512)","(355, 214, 10, 6)",20,1,"(359.05, 216.85)","(359.05, 216.85)",0.6152457197747452,11.690491334433219,10.44030650891055,16.0,7.192524755573787,46.04163056034259,2.877601910021412,20.0,0.30797412330260915,-1000.0,-1000.0,20000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,20000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,14.75,1.0,0.0,1.0,3.3791783380018674,3.3791783380018674,3.3791783380018674,1.0,0.6825726685638318,11.03534080298786,0.7248765824412553,0.7375,1.2143115198148977,0.852149702473582,0.852149702473582,0.852149702473582,1.0,1.0,0.0,1.0,400.0,400.0,400.0,1.0,1.0,1.0,0.0025,0.0025,0.0025,-3.203426503814917e-16,0.05,0.0,0.46899559358928056,16.4,0.82,0.09000000000000001,20.0,0.0,1.0,9.7,9.7,9.7,1.0,0.10625,0.10625,0.10625,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0240,5
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},cfded590b108b50be802843006bb0832355741ab,2D,"(1.0, 1.0)","(512, 512)",-982.4143257141113,-1000.0,400.0,06ed4696c75c1a8679105bd94a14b609f765653a,"(1.0, 1.0)","(512, 512)","(374, 305, 31, 32)",94,1,"(390.17021276595744, 321.0)","(390.17021276595744, 321.0)",0.88931197049943,44.760114021735376,34.828149534535996,78.5,39.80570520044865,211.33809511662474,2.692205033332799,94.0,0.14861476933962867,-1000.0,-1000.0,94000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,94000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,69.5,1.0,0.0,1.0,3.2548745519713265,3.2548745519713265,3.2548745519713265,1.0,0.9245129660318918,47.86106384654772,0.6867544864851434,0.7393617021276596,1.3678547664602134,0.85224556179572,0.85224556179572,0.85224556179572,1.0,1.0,0.0,1.0,8836.0,8836.0,8836.0,1.0,1.0,1.0,0.00011317338162064282,0.00011317338162064282,0.00011317338162064282,-3.203426503814917e-16,0.010638297872340425,0.0,0.4199210973757173,79.36170212765957,0.8442734268899955,0.07786328655500226,94.0,0.0,1.0,9.595744680851064,9.595744680851064,9.595744680851064,1.0,0.10697399527186761,0.10697399527186761,0.10697399527186761,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0242,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},47b72a384a22a54af73fb1811787ad02385d4091,2D,"(1.0, 1.0)","(512, 512)",-976.5625801086426,-1000.0,131.0,321670ea0536e7555f286cf9090885d077fc3d39,"(1.0, 1.0)","(512, 512)","(148, 168, 10, 12)",31,1,"(152.16129032258064, 173.38709677419354)","(152.16129032258064, 173.38709677419354)",0.8175760269238889,15.785956169244542,12.649110640673518,25.5,12.906219326045605,70.52691193458116,2.765761252336516,31.0,0.2538166769139635,-1000.0,-1000.0,31000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,31000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,23.0,1.0,0.0,1.0,2.5388636363636365,2.5388636363636365,2.5388636363636365,1.0,0.8657806253264273,15.615,0.6753045454545454,0.7419354838709677,0.6730543388429753,0.8344649621212121,0.8344649621212121,0.8344649621212121,1.0,1.0,0.0,1.0,961.0,961.0,961.0,1.0,1.0,1.0,0.001040582726326743,0.001040582726326743,0.001040582726326743,-3.203426503814917e-16,0.03225806451612903,0.0,0.34511731494495235,27.258064516129032,0.8792924037460979,0.06035379812695109,31.0,0.0,1.0,9.451612903225806,9.451612903225806,9.451612903225806,1.0,0.10797491039426524,0.10797491039426524,0.10797491039426524,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0244,2
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},333ae3c5a87eef47f79dd531b181c9a5bb443bc6,2D,"(1.0, 1.0)","(512, 512)",-983.0791282653809,-1000.0,400.0,64d5606d7652188d1dc99fe5a035f3179a123156,"(1.0, 1.0)","(512, 512)","(364, 349, 9, 7)",20,1,"(368.4, 352.25)","(368.4, 352.25)",0.7551853466109159,10.93127243443301,9.219544457292887,15.0,8.255136762295644,48.284271247461874,3.2189514164974584,20.0,0.284344531630023,-1000.0,-1000.0,20000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,20000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,15.0,1.0,0.0,1.0,2.2764880952380953,2.2764880952380953,2.2764880952380953,1.0,0.9673604779680572,9.42470238095238,0.6247766085600907,0.75,0.4867701247165533,0.8120835400132276,0.8120835400132276,0.8120835400132276,1.0,1.0,0.0,1.0,400.0,400.0,400.0,1.0,1.0,1.0,0.0025,0.0025,0.0025,-3.203426503814917e-16,0.05,0.0,-3.203426503814917e-16,20.0,1.0,0.0,20.0,0.0,1.0,9.0,9.0,9.0,1.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0248,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a69a9a9592307b294c811bffd5e1978cd060bf73,2D,"(1.0, 1.0)","(512, 512)",-964.9346885681152,-1000.0,400.0,80ab807fcd732146fa83dd16d0fd3f00e4121b1e,"(1.0, 1.0)","(512, 512)","(189, 368, 22, 21)",56,1,"(199.64285714285714, 377.14285714285717)","(199.64285714285714, 377.14285714285717)",0.6612831828850259,29.68102054265243,24.698178070456937,40.0,19.627559735721036,138.50966799187842,3.4627416997969602,56.0,0.16186570360493768,-1000.0,-1000.0,56000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,56000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.203426503814917e-16,1,1.0,2.0,-3.203426503814917e-16,0.0,42.0,1.0,0.0,1.0,2.638961038961039,2.638961038961039,2.638961038961039,1.0,0.9295376219648757,29.554401154401155,0.6933069824195366,0.75,0.8018831897619778,0.8495259783206213,0.8495259783206213,0.8495259783206213,1.0,1.0,0.0,1.0,3136.0,3136.0,3136.0,1.0,1.0,1.0,0.00031887755102040814,0.00031887755102040814,0.00031887755102040814,-3.203426503814917e-16,0.017857142857142856,0.0,-3.203426503814917e-16,56.0,1.0,0.0,56.0,0.0,1.0,9.0,9.0,9.0,1.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0249,2
